word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
pusher,64,49,53,47,1.25,1.8129,0.58,1.699,6
ration,66,49,64,47,1.29,1.8261,0.58,1.699,6
ratted,57,49,55,47,1.12,1.7634,0.58,1.699,6
sadder,54,49,51,46,1.06,1.7404,0.58,1.699,6
sexier,54,49,53,48,1.06,1.7404,0.58,1.699,6
shaker,81,49,44,36,1.59,1.9138,0.58,1.699,6
snowed,62,49,59,46,1.22,1.7993,0.58,1.699,6
swells,61,49,60,49,1.2,1.7924,0.58,1.699,6
tinker,113,49,38,32,2.22,2.0569,0.58,1.699,6
unrest,52,49,50,49,1.02,1.7243,0.58,1.699,6
unsure,52,49,50,48,1.02,1.7243,0.58,1.699,6
untold,62,49,52,43,1.22,1.7993,0.58,1.699,6
yanked,60,49,59,49,1.18,1.7853,0.58,1.699,6
camper,73,48,70,45,1.43,1.8692,0.57,1.6902,6
candor,51,48,50,47,1,1.716,0.57,1.6902,6
climbs,52,48,51,47,1.02,1.7243,0.57,1.6902,6
dotted,51,48,49,46,1,1.716,0.57,1.6902,6
duress,59,48,57,47,1.16,1.7782,0.57,1.6902,6
helium,73,48,58,43,1.43,1.8692,0.57,1.6902,6
ignite,51,48,49,46,1,1.716,0.57,1.6902,6
lasers,69,48,62,43,1.35,1.8451,0.57,1.6902,6
malice,60,48,57,46,1.18,1.7853,0.57,1.6902,6
metres,68,48,68,48,1.33,1.8388,0.57,1.6902,6
mystic,74,48,42,33,1.45,1.8751,0.57,1.6902,6
ornery,60,48,51,43,1.18,1.7853,0.57,1.6902,6
palate,50,48,50,48,0.98,1.7076,0.57,1.6902,6
pelvic,78,48,73,45,1.53,1.8976,0.57,1.6902,6
petite,54,48,47,41,1.06,1.7404,0.57,1.6902,6
pounce,56,48,52,47,1.1,1.7559,0.57,1.6902,6
queasy,58,48,57,48,1.14,1.7709,0.57,1.6902,6
rowing,65,48,62,45,1.27,1.8195,0.57,1.6902,6
scroll,116,48,102,39,2.27,2.0682,0.57,1.6902,6
scurvy,55,48,49,44,1.08,1.7482,0.57,1.6902,6
sitcom,78,48,74,47,1.53,1.8976,0.57,1.6902,6
slopes,56,48,56,48,1.1,1.7559,0.57,1.6902,6
sultan,164,48,82,31,3.22,2.2175,0.57,1.6902,6
ticked,55,48,55,48,1.08,1.7482,0.57,1.6902,6
timely,55,48,51,45,1.08,1.7482,0.57,1.6902,6
tramps,75,48,65,44,1.47,1.8808,0.57,1.6902,6
untied,55,48,51,44,1.08,1.7482,0.57,1.6902,6
valves,74,48,69,46,1.45,1.8751,0.57,1.6902,6
vortex,76,48,72,46,1.49,1.8865,0.57,1.6902,6
wholly,69,48,63,46,1.35,1.8451,0.57,1.6902,6
wrongs,53,48,52,47,1.04,1.7324,0.57,1.6902,6
antics,50,47,49,47,0.98,1.7076,0.56,1.6812,6
armpit,64,47,50,42,1.25,1.8129,0.56,1.6812,6
compel,52,47,51,47,1.02,1.7243,0.56,1.6812,6
copped,53,47,48,44,1.04,1.7324,0.56,1.6812,6
curing,48,47,45,44,0.94,1.6902,0.56,1.6812,6
docked,56,47,55,46,1.1,1.7559,0.56,1.6812,6
donors,59,47,58,47,1.16,1.7782,0.56,1.6812,6
equity,67,47,53,38,1.31,1.8325,0.56,1.6812,6
fathom,53,47,53,47,1.04,1.7324,0.56,1.6812,6
ferret,83,47,43,36,1.63,1.9243,0.56,1.6812,6
fronts,47,47,45,45,0.92,1.6812,0.56,1.6812,6
govern,62,47,61,46,1.22,1.7993,0.56,1.6812,6
gunmen,64,47,58,42,1.25,1.8129,0.56,1.6812,6
iodine,64,47,60,43,1.25,1.8129,0.56,1.6812,6
nugget,60,47,37,30,1.18,1.7853,0.56,1.6812,6
orchid,110,47,95,38,2.16,2.0453,0.56,1.6812,6
racked,50,47,47,44,0.98,1.7076,0.56,1.6812,6
remake,52,47,52,47,1.02,1.7243,0.56,1.6812,6
reside,56,47,55,46,1.1,1.7559,0.56,1.6812,6
rooted,51,47,49,45,1,1.716,0.56,1.6812,6
sadist,55,47,52,44,1.08,1.7482,0.56,1.6812,6
seaman,86,47,55,37,1.69,1.9395,0.56,1.6812,6
shined,50,47,50,47,0.98,1.7076,0.56,1.6812,6
sniffs,63,47,45,31,1.24,1.8062,0.56,1.6812,6
sphere,126,47,74,39,2.47,2.1038,0.56,1.6812,6
spooks,69,47,60,42,1.35,1.8451,0.56,1.6812,6
takers,55,47,51,46,1.08,1.7482,0.56,1.6812,6
topped,48,47,47,46,0.94,1.6902,0.56,1.6812,6
ulcers,64,47,61,45,1.25,1.8129,0.56,1.6812,6
unwise,48,47,45,44,0.94,1.6902,0.56,1.6812,6
wedged,50,47,50,47,0.98,1.7076,0.56,1.6812,6
booths,57,46,55,45,1.12,1.7634,0.55,1.6721,6
breeds,54,46,54,46,1.06,1.7404,0.55,1.6721,6
cocoon,57,46,51,42,1.12,1.7634,0.55,1.6721,6
consul,184,46,105,32,3.61,2.2672,0.55,1.6721,6
cosmos,153,46,44,37,3,2.1875,0.55,1.6721,6
crafty,53,46,50,43,1.04,1.7324,0.55,1.6721,6
domino,205,46,16,16,4.02,2.3139,0.55,1.6721,6
expire,46,46,46,46,0.9,1.6721,0.55,1.6721,6
funnel,56,46,53,44,1.1,1.7559,0.55,1.6721,6
mapped,46,46,46,46,0.9,1.6721,0.55,1.6721,6
metals,55,46,48,41,1.08,1.7482,0.55,1.6721,6
midway,113,46,21,20,2.22,2.0569,0.55,1.6721,6
sentry,70,46,55,38,1.37,1.8513,0.55,1.6721,6
stiffs,48,46,46,45,0.94,1.6902,0.55,1.6721,6
suntan,50,46,48,44,0.98,1.7076,0.55,1.6721,6
tangle,53,46,53,46,1.04,1.7324,0.55,1.6721,6
uglier,49,46,43,42,0.96,1.699,0.55,1.6721,6
unions,71,46,65,44,1.39,1.8573,0.55,1.6721,6
upbeat,56,46,45,36,1.1,1.7559,0.55,1.6721,6
uproar,53,46,51,44,1.04,1.7324,0.55,1.6721,6
waxing,51,46,47,44,1,1.716,0.55,1.6721,6
whence,53,46,47,42,1.04,1.7324,0.55,1.6721,6
bazaar,58,45,42,33,1.14,1.7709,0.54,1.6628,6
bitchy,64,45,56,42,1.25,1.8129,0.54,1.6628,6
blokes,73,45,70,44,1.43,1.8692,0.54,1.6628,6
buzzed,48,45,45,43,0.94,1.6902,0.54,1.6628,6
cortex,57,45,52,43,1.12,1.7634,0.54,1.6628,6
crawls,52,45,52,45,1.02,1.7243,0.54,1.6628,6
cuddly,71,45,68,43,1.39,1.8573,0.54,1.6628,6
curled,47,45,44,42,0.92,1.6812,0.54,1.6628,6
envied,51,45,48,43,1,1.716,0.54,1.6628,6
essays,55,45,50,42,1.08,1.7482,0.54,1.6628,6
fueled,49,45,43,40,0.96,1.699,0.54,1.6628,6
groggy,46,45,45,44,0.9,1.6721,0.54,1.6628,6
halves,56,45,54,43,1.1,1.7559,0.54,1.6628,6
hooves,66,45,61,41,1.29,1.8261,0.54,1.6628,6
jokers,52,45,52,45,1.02,1.7243,0.54,1.6628,6
kennel,57,45,54,43,1.12,1.7634,0.54,1.6628,6
mishap,53,45,52,45,1.04,1.7324,0.54,1.6628,6
mocked,51,45,47,42,1,1.716,0.54,1.6628,6
outing,51,45,51,45,1,1.716,0.54,1.6628,6
purest,49,45,48,44,0.96,1.699,0.54,1.6628,6
signor,204,45,28,14,4,2.3118,0.54,1.6628,6
ticker,55,45,52,43,1.08,1.7482,0.54,1.6628,6
toupee,64,45,56,42,1.25,1.8129,0.54,1.6628,6
turnip,88,45,78,42,1.73,1.9494,0.54,1.6628,6
tycoon,52,45,48,41,1.02,1.7243,0.54,1.6628,6
unpaid,51,45,49,43,1,1.716,0.54,1.6628,6
adrift,51,44,47,40,1,1.716,0.52,1.6532,6
blazer,62,44,48,35,1.22,1.7993,0.52,1.6532,6
brainy,48,44,37,37,0.94,1.6902,0.52,1.6532,6
deader,49,44,39,37,0.96,1.699,0.52,1.6532,6
dodged,46,44,44,42,0.9,1.6721,0.52,1.6532,6
drones,72,44,66,42,1.41,1.8633,0.52,1.6532,6
exiled,49,44,45,41,0.96,1.699,0.52,1.6532,6
export,65,44,60,42,1.27,1.8195,0.52,1.6532,6
farted,66,44,66,44,1.29,1.8261,0.52,1.6532,6
flaunt,50,44,49,43,0.98,1.7076,0.52,1.6532,6
injure,51,44,51,44,1,1.716,0.52,1.6532,6
ironed,49,44,49,44,0.96,1.699,0.52,1.6532,6
laddie,98,44,86,41,1.92,1.9956,0.52,1.6532,6
misled,48,44,47,44,0.94,1.6902,0.52,1.6532,6
pucker,45,44,34,33,0.88,1.6628,0.52,1.6532,6
purses,49,44,48,43,0.96,1.699,0.52,1.6532,6
rubies,54,44,48,39,1.06,1.7404,0.52,1.6532,6
sewage,60,44,60,44,1.18,1.7853,0.52,1.6532,6
soiled,46,44,44,42,0.9,1.6721,0.52,1.6532,6
squint,51,44,49,42,1,1.716,0.52,1.6532,6
tended,51,44,48,42,1,1.716,0.52,1.6532,6
themes,57,44,55,42,1.12,1.7634,0.52,1.6532,6
upload,58,44,46,39,1.14,1.7709,0.52,1.6532,6
wither,47,44,44,41,0.92,1.6812,0.52,1.6532,6
booger,62,43,40,34,1.22,1.7993,0.51,1.6435,6
bouncy,91,43,59,40,1.78,1.9638,0.51,1.6435,6
cabins,48,43,42,38,0.94,1.6902,0.51,1.6435,6
cometh,48,43,41,38,0.94,1.6902,0.51,1.6435,6
concur,61,43,57,42,1.2,1.7924,0.51,1.6435,6
cordon,49,43,33,30,0.96,1.699,0.51,1.6435,6
cretin,51,43,42,39,1,1.716,0.51,1.6435,6
dazzle,51,43,43,40,1,1.716,0.51,1.6435,6
dismal,48,43,43,38,0.94,1.6902,0.51,1.6435,6
doable,47,43,46,43,0.92,1.6812,0.51,1.6435,6
downed,54,43,46,40,1.06,1.7404,0.51,1.6435,6
enigma,47,43,42,38,0.92,1.6812,0.51,1.6435,6
gallop,48,43,36,32,0.94,1.6902,0.51,1.6435,6
gutted,48,43,45,41,0.94,1.6902,0.51,1.6435,6
homies,60,43,56,42,1.18,1.7853,0.51,1.6435,6
honeys,51,43,44,37,1,1.716,0.51,1.6435,6
hurrah,120,43,42,20,2.35,2.0828,0.51,1.6435,6
jailed,44,43,42,41,0.86,1.6532,0.51,1.6435,6
larynx,58,43,57,42,1.14,1.7709,0.51,1.6435,6
ledger,62,43,55,37,1.22,1.7993,0.51,1.6435,6
lumbar,52,43,47,40,1.02,1.7243,0.51,1.6435,6
lunacy,51,43,45,42,1,1.716,0.51,1.6435,6
modify,50,43,45,39,0.98,1.7076,0.51,1.6435,6
mousse,59,43,54,39,1.16,1.7782,0.51,1.6435,6
movers,58,43,52,42,1.14,1.7709,0.51,1.6435,6
pollen,62,43,53,39,1.22,1.7993,0.51,1.6435,6
relied,48,43,47,43,0.94,1.6902,0.51,1.6435,6
smudge,51,43,50,42,1,1.716,0.51,1.6435,6
snails,113,43,79,34,2.22,2.0569,0.51,1.6435,6
sorely,44,43,42,41,0.86,1.6532,0.51,1.6435,6
stalls,49,43,49,43,0.96,1.699,0.51,1.6435,6
tanked,48,43,47,42,0.94,1.6902,0.51,1.6435,6
teased,48,43,46,41,0.94,1.6902,0.51,1.6435,6
trendy,44,43,40,39,0.86,1.6532,0.51,1.6435,6
viewer,78,43,65,41,1.53,1.8976,0.51,1.6435,6
yearly,45,43,44,42,0.88,1.6628,0.51,1.6435,6
champs,56,42,39,29,1.1,1.7559,0.5,1.6335,6
creaks,57,42,50,37,1.12,1.7634,0.5,1.6335,6
crease,69,42,44,38,1.35,1.8451,0.5,1.6335,6
dainty,61,42,53,39,1.2,1.7924,0.5,1.6335,6
dashed,46,42,42,38,0.9,1.6721,0.5,1.6335,6
eulogy,84,42,80,42,1.65,1.9294,0.5,1.6335,6
glazed,50,42,46,40,0.98,1.7076,0.5,1.6335,6
grains,50,42,47,40,0.98,1.7076,0.5,1.6335,6
hedges,71,42,39,34,1.39,1.8573,0.5,1.6335,6
hijack,79,42,75,42,1.55,1.9031,0.5,1.6335,6
housed,42,42,40,40,0.82,1.6335,0.5,1.6335,6
libido,57,42,57,42,1.12,1.7634,0.5,1.6335,6
linens,53,42,53,42,1.04,1.7324,0.5,1.6335,6
lucked,47,42,44,40,0.92,1.6812,0.5,1.6335,6
melons,72,42,67,40,1.41,1.8633,0.5,1.6335,6
morrow,119,42,57,28,2.33,2.0792,0.5,1.6335,6
oozing,47,42,37,34,0.92,1.6812,0.5,1.6335,6
operas,44,42,43,42,0.86,1.6532,0.5,1.6335,6
pearly,51,42,29,28,1,1.716,0.5,1.6335,6
quirks,47,42,45,42,0.92,1.6812,0.5,1.6335,6
rabble,54,42,51,42,1.06,1.7404,0.5,1.6335,6
reacts,45,42,43,40,0.88,1.6628,0.5,1.6335,6
skater,97,42,95,40,1.9,1.9912,0.5,1.6335,6
slacks,56,42,53,41,1.1,1.7559,0.5,1.6335,6
snores,46,42,40,36,0.9,1.6721,0.5,1.6335,6
stalks,55,42,46,39,1.08,1.7482,0.5,1.6335,6
tingle,56,42,54,41,1.1,1.7559,0.5,1.6335,6
topics,47,42,46,41,0.92,1.6812,0.5,1.6335,6
tulips,58,42,49,40,1.14,1.7709,0.5,1.6335,6
uphill,48,42,45,40,0.94,1.6902,0.5,1.6335,6
versed,56,42,24,21,1.1,1.7559,0.5,1.6335,6
whoosh,60,42,40,31,1.18,1.7853,0.5,1.6335,6
workup,49,42,49,42,0.96,1.699,0.5,1.6335,6
wreath,54,42,52,42,1.06,1.7404,0.5,1.6335,6
almond,56,41,35,26,1.1,1.7559,0.49,1.6232,6
amazes,43,41,42,40,0.84,1.6435,0.49,1.6232,6
babble,44,41,43,40,0.86,1.6532,0.49,1.6232,6
biopsy,79,41,73,38,1.55,1.9031,0.49,1.6232,6
camels,72,41,63,34,1.41,1.8633,0.49,1.6232,6
cartel,65,41,46,35,1.27,1.8195,0.49,1.6232,6
chummy,54,41,45,38,1.06,1.7404,0.49,1.6232,6
crabby,47,41,36,32,0.92,1.6812,0.49,1.6232,6
defies,44,41,43,40,0.86,1.6532,0.49,1.6232,6
dwarfs,55,41,35,29,1.08,1.7482,0.49,1.6232,6
facade,42,41,41,40,0.82,1.6335,0.49,1.6232,6
feller,87,41,71,38,1.71,1.9445,0.49,1.6232,6
felons,64,41,55,40,1.25,1.8129,0.49,1.6232,6
floppy,58,41,41,35,1.14,1.7709,0.49,1.6232,6
gnarly,54,41,46,36,1.06,1.7404,0.49,1.6232,6
gopher,72,41,53,34,1.41,1.8633,0.49,1.6232,6
grazed,46,41,46,41,0.9,1.6721,0.49,1.6232,6
grisly,46,41,43,39,0.9,1.6721,0.49,1.6232,6
heifer,61,41,49,38,1.2,1.7924,0.49,1.6232,6
jerked,42,41,42,41,0.82,1.6335,0.49,1.6232,6
lowers,49,41,43,36,0.96,1.699,0.49,1.6232,6
madder,44,41,43,40,0.86,1.6532,0.49,1.6232,6
manned,66,41,58,38,1.29,1.8261,0.49,1.6232,6
molten,59,41,54,39,1.16,1.7782,0.49,1.6232,6
mowing,48,41,44,39,0.94,1.6902,0.49,1.6232,6
phooey,59,41,25,18,1.16,1.7782,0.49,1.6232,6
pinkie,85,41,55,35,1.67,1.9345,0.49,1.6232,6
plural,49,41,37,32,0.96,1.699,0.49,1.6232,6
pranks,53,41,49,39,1.04,1.7324,0.49,1.6232,6
python,79,41,52,22,1.55,1.9031,0.49,1.6232,6
quarts,54,41,54,41,1.06,1.7404,0.49,1.6232,6
ravine,94,41,61,38,1.84,1.9777,0.49,1.6232,6
revere,57,41,17,15,1.12,1.7634,0.49,1.6232,6
snooze,46,41,45,40,0.9,1.6721,0.49,1.6232,6
squirm,42,41,42,41,0.82,1.6335,0.49,1.6232,6
sugars,48,41,46,39,0.94,1.6902,0.49,1.6232,6
undies,48,41,46,39,0.94,1.6902,0.49,1.6232,6
unplug,44,41,34,33,0.86,1.6532,0.49,1.6232,6
wanton,42,41,39,38,0.82,1.6335,0.49,1.6232,6
albino,59,40,51,35,1.16,1.7782,0.48,1.6128,6
beamed,48,40,46,38,0.94,1.6902,0.48,1.6128,6
bloods,44,40,27,24,0.86,1.6532,0.48,1.6128,6
brides,47,40,39,32,0.92,1.6812,0.48,1.6128,6
bronco,72,40,23,19,1.41,1.8633,0.48,1.6128,6
buzzes,62,40,53,35,1.22,1.7993,0.48,1.6128,6
census,70,40,49,35,1.37,1.8513,0.48,1.6128,6
decode,55,40,52,37,1.08,1.7482,0.48,1.6128,6
flinch,58,40,55,37,1.14,1.7709,0.48,1.6128,6
homely,47,40,44,39,0.92,1.6812,0.48,1.6128,6
jigsaw,95,40,43,36,1.86,1.9823,0.48,1.6128,6
layman,48,40,39,36,0.94,1.6902,0.48,1.6128,6
lookee,46,40,25,22,0.9,1.6721,0.48,1.6128,6
namely,53,40,26,21,1.04,1.7324,0.48,1.6128,6
nylons,64,40,60,38,1.25,1.8129,0.48,1.6128,6
phobia,52,40,52,40,1.02,1.7243,0.48,1.6128,6
pigsty,43,40,42,40,0.84,1.6435,0.48,1.6128,6
pining,44,40,42,39,0.86,1.6532,0.48,1.6128,6
relics,49,40,48,39,0.96,1.699,0.48,1.6128,6
sevens,53,40,51,38,1.04,1.7324,0.48,1.6128,6
shamed,44,40,42,38,0.86,1.6532,0.48,1.6128,6
smacks,42,40,37,35,0.82,1.6335,0.48,1.6128,6
sprain,43,40,38,37,0.84,1.6435,0.48,1.6128,6
tablet,76,40,72,40,1.49,1.8865,0.48,1.6128,6
toured,46,40,45,40,0.9,1.6721,0.48,1.6128,6
tracer,86,40,64,35,1.69,1.9395,0.48,1.6128,6
varied,41,40,41,40,0.8,1.6232,0.48,1.6128,6
waiver,49,40,49,40,0.96,1.699,0.48,1.6128,6
walrus,57,40,38,31,1.12,1.7634,0.48,1.6128,6
arming,57,39,46,32,1.12,1.7634,0.46,1.6021,6
attain,47,39,47,39,0.92,1.6812,0.46,1.6021,6
barter,46,39,41,34,0.9,1.6721,0.46,1.6021,6
brands,52,39,50,38,1.02,1.7243,0.46,1.6021,6
desist,49,39,39,34,0.96,1.699,0.46,1.6021,6
eyeing,41,39,40,38,0.8,1.6232,0.46,1.6021,6
flimsy,42,39,41,38,0.82,1.6335,0.46,1.6021,6
format,54,39,49,36,1.06,1.7404,0.46,1.6021,6
gagged,43,39,43,39,0.84,1.6435,0.46,1.6021,6
gobble,120,39,91,36,2.35,2.0828,0.46,1.6021,6
golfer,56,39,53,38,1.1,1.7559,0.46,1.6021,6
lashes,44,39,43,38,0.86,1.6532,0.46,1.6021,6
locket,87,39,87,39,1.71,1.9445,0.46,1.6021,6
mended,44,39,43,38,0.86,1.6532,0.46,1.6021,6
rectal,46,39,42,37,0.9,1.6721,0.46,1.6021,6
spaced,43,39,43,39,0.84,1.6435,0.46,1.6021,6
steamy,46,39,41,36,0.9,1.6721,0.46,1.6021,6
uppity,42,39,35,34,0.82,1.6335,0.46,1.6021,6
assert,43,38,42,37,0.84,1.6435,0.45,1.5911,6
beanie,78,38,32,23,1.53,1.8976,0.45,1.5911,6
biceps,48,38,46,37,0.94,1.6902,0.45,1.5911,6
chisel,45,38,42,36,0.88,1.6628,0.45,1.5911,6
cocked,42,38,38,34,0.82,1.6335,0.45,1.5911,6
drowns,40,38,39,37,0.78,1.6128,0.45,1.5911,6
finely,45,38,41,35,0.88,1.6628,0.45,1.5911,6
fulfil,45,38,44,37,0.88,1.6628,0.45,1.5911,6
gaping,42,38,41,37,0.82,1.6335,0.45,1.5911,6
goatee,54,38,52,38,1.06,1.7404,0.45,1.5911,6
jackal,81,38,36,28,1.59,1.9138,0.45,1.5911,6
jiggle,62,38,51,34,1.22,1.7993,0.45,1.5911,6
lagoon,81,38,61,26,1.59,1.9138,0.45,1.5911,6
manger,51,38,51,38,1,1.716,0.45,1.5911,6
murmur,48,38,47,37,0.94,1.6902,0.45,1.5911,6
nectar,47,38,38,33,0.92,1.6812,0.45,1.5911,6
nosing,43,38,40,37,0.84,1.6435,0.45,1.5911,6
raffle,93,38,88,37,1.82,1.9731,0.45,1.5911,6
reruns,43,38,38,36,0.84,1.6435,0.45,1.5911,6
revise,44,38,40,35,0.86,1.6532,0.45,1.5911,6
scoops,52,38,48,37,1.02,1.7243,0.45,1.5911,6
sleaze,39,38,37,36,0.76,1.6021,0.45,1.5911,6
splint,44,38,43,37,0.86,1.6532,0.45,1.5911,6
sprang,39,38,38,38,0.76,1.6021,0.45,1.5911,6
tiptoe,45,38,40,35,0.88,1.6628,0.45,1.5911,6
albeit,38,37,30,30,0.75,1.5911,0.44,1.5798,6
amulet,118,37,117,36,2.31,2.0755,0.44,1.5798,6
angina,46,37,38,32,0.9,1.6721,0.44,1.5798,6
bedpan,48,37,44,34,0.94,1.6902,0.44,1.5798,6
blares,53,37,52,36,1.04,1.7324,0.44,1.5798,6
booing,51,37,43,31,1,1.716,0.44,1.5798,6
booted,42,37,40,36,0.82,1.6335,0.44,1.5798,6
briefs,42,37,41,36,0.82,1.6335,0.44,1.5798,6
clothe,42,37,40,35,0.82,1.6335,0.44,1.5798,6
crusty,54,37,40,34,1.06,1.7404,0.44,1.5798,6
deuces,59,37,25,22,1.16,1.7782,0.44,1.5798,6
evenly,38,37,36,36,0.75,1.5911,0.44,1.5798,6
fiscal,39,37,38,37,0.76,1.6021,0.44,1.5798,6
frolic,42,37,40,36,0.82,1.6335,0.44,1.5798,6
grader,44,37,42,36,0.86,1.6532,0.44,1.5798,6
hookup,40,37,40,37,0.78,1.6128,0.44,1.5798,6
indict,45,37,43,36,0.88,1.6628,0.44,1.5798,6
latent,39,37,33,33,0.76,1.6021,0.44,1.5798,6
limber,42,37,37,32,0.82,1.6335,0.44,1.5798,6
maimed,38,37,35,35,0.75,1.5911,0.44,1.5798,6
napalm,77,37,63,32,1.51,1.8921,0.44,1.5798,6
novice,41,37,39,36,0.8,1.6232,0.44,1.5798,6
oracle,114,37,31,21,2.24,2.0607,0.44,1.5798,6
plough,54,37,50,35,1.06,1.7404,0.44,1.5798,6
ranked,49,37,46,36,0.96,1.699,0.44,1.5798,6
regent,85,37,36,10,1.67,1.9345,0.44,1.5798,6
repaid,42,37,42,37,0.82,1.6335,0.44,1.5798,6
sickly,39,37,35,35,0.76,1.6021,0.44,1.5798,6
sprout,46,37,37,32,0.9,1.6721,0.44,1.5798,6
sulfur,60,37,50,35,1.18,1.7853,0.44,1.5798,6
toxins,52,37,49,37,1.02,1.7243,0.44,1.5798,6
trivia,45,37,38,35,0.88,1.6628,0.44,1.5798,6
verses,56,37,53,34,1.1,1.7559,0.44,1.5798,6
ballot,69,36,61,35,1.35,1.8451,0.43,1.5682,6
biased,47,36,47,36,0.92,1.6812,0.43,1.5682,6
bustle,42,36,39,35,0.82,1.6335,0.43,1.5682,6
ceases,37,36,36,35,0.73,1.5798,0.43,1.5682,6
crowns,54,36,48,33,1.06,1.7404,0.43,1.5682,6
downer,42,36,37,31,0.82,1.6335,0.43,1.5682,6
drowsy,37,36,37,36,0.73,1.5798,0.43,1.5682,6
floral,37,36,36,35,0.73,1.5798,0.43,1.5682,6
funded,41,36,41,36,0.8,1.6232,0.43,1.5682,6
gazing,41,36,32,29,0.8,1.6232,0.43,1.5682,6
geisha,146,36,136,32,2.86,2.1673,0.43,1.5682,6
groves,60,36,31,23,1.18,1.7853,0.43,1.5682,6
hourly,37,36,36,35,0.73,1.5798,0.43,1.5682,6
midday,42,36,41,35,0.82,1.6335,0.43,1.5682,6
primed,38,36,36,36,0.75,1.5911,0.43,1.5682,6
putter,70,36,53,32,1.37,1.8513,0.43,1.5682,6
rammed,44,36,43,36,0.86,1.6532,0.43,1.5682,6
rosary,61,36,57,32,1.2,1.7924,0.43,1.5682,6
routed,37,36,36,35,0.73,1.5798,0.43,1.5682,6
shafts,44,36,43,35,0.86,1.6532,0.43,1.5682,6
snorts,43,36,37,30,0.84,1.6435,0.43,1.5682,6
soiree,38,36,36,36,0.75,1.5911,0.43,1.5682,6
spills,41,36,40,35,0.8,1.6232,0.43,1.5682,6
subdue,41,36,41,36,0.8,1.6232,0.43,1.5682,6
tumors,55,36,53,35,1.08,1.7482,0.43,1.5682,6
urinal,39,36,37,34,0.76,1.6021,0.43,1.5682,6
walkie,45,36,41,34,0.88,1.6628,0.43,1.5682,6
wallop,42,36,39,34,0.82,1.6335,0.43,1.5682,6
armada,55,35,44,28,1.08,1.7482,0.42,1.5563,6
bistro,46,35,29,24,0.9,1.6721,0.42,1.5563,6
blasts,47,35,46,35,0.92,1.6812,0.42,1.5563,6
cabbie,71,35,51,25,1.39,1.8573,0.42,1.5563,6
chutes,45,35,38,30,0.88,1.6628,0.42,1.5563,6
cipher,76,35,75,35,1.49,1.8865,0.42,1.5563,6
dented,38,35,38,35,0.75,1.5911,0.42,1.5563,6
eunuch,65,35,48,27,1.27,1.8195,0.42,1.5563,6
exited,38,35,38,35,0.75,1.5911,0.42,1.5563,6
fiends,39,35,38,34,0.76,1.6021,0.42,1.5563,6
fiesta,64,35,49,23,1.25,1.8129,0.42,1.5563,6
flabby,41,35,37,33,0.8,1.6232,0.42,1.5563,6
flicks,43,35,41,34,0.84,1.6435,0.42,1.5563,6
hordes,41,35,37,33,0.8,1.6232,0.42,1.5563,6
innate,39,35,38,35,0.76,1.6021,0.42,1.5563,6
kidder,44,35,34,31,0.86,1.6532,0.42,1.5563,6
lavish,39,35,38,34,0.76,1.6021,0.42,1.5563,6
livery,65,35,61,32,1.27,1.8195,0.42,1.5563,6
pajama,65,35,58,32,1.27,1.8195,0.42,1.5563,6
poppin,47,35,37,28,0.92,1.6812,0.42,1.5563,6
prized,35,35,35,35,0.69,1.5563,0.42,1.5563,6
remiss,35,35,35,35,0.69,1.5563,0.42,1.5563,6
robust,36,35,34,33,0.71,1.5682,0.42,1.5563,6
spruce,56,35,48,30,1.1,1.7559,0.42,1.5563,6
squire,157,35,61,26,3.08,2.1987,0.42,1.5563,6
squish,53,35,35,30,1.04,1.7324,0.42,1.5563,6
steers,46,35,44,35,0.9,1.6721,0.42,1.5563,6
sunken,46,35,39,30,0.9,1.6721,0.42,1.5563,6
teapot,44,35,38,32,0.86,1.6532,0.42,1.5563,6
tinkle,47,35,44,33,0.92,1.6812,0.42,1.5563,6
unhook,44,35,33,26,0.86,1.6532,0.42,1.5563,6
amidst,35,34,28,27,0.69,1.5563,0.41,1.5441,6
beards,39,34,33,30,0.76,1.6021,0.41,1.5441,6
bikers,61,34,56,31,1.2,1.7924,0.41,1.5441,6
bowler,67,34,54,31,1.31,1.8325,0.41,1.5441,6
buries,39,34,38,34,0.76,1.6021,0.41,1.5441,6
bushed,37,34,37,34,0.73,1.5798,0.41,1.5441,6
chumps,42,34,40,33,0.82,1.6335,0.41,1.5441,6
clamps,55,34,51,32,1.08,1.7482,0.41,1.5441,6
clergy,48,34,42,30,0.94,1.6902,0.41,1.5441,6
cliche,41,34,40,33,0.8,1.6232,0.41,1.5441,6
cocker,42,34,35,29,0.82,1.6335,0.41,1.5441,6
corset,45,34,44,34,0.88,1.6628,0.41,1.5441,6
cougar,102,34,38,14,2,2.0128,0.41,1.5441,6
deacon,146,34,17,13,2.86,2.1673,0.41,1.5441,6
devoid,36,34,33,31,0.71,1.5682,0.41,1.5441,6
diners,41,34,23,21,0.8,1.6232,0.41,1.5441,6
drafts,37,34,36,33,0.73,1.5798,0.41,1.5441,6
feline,46,34,37,31,0.9,1.6721,0.41,1.5441,6
ghouls,47,34,43,32,0.92,1.6812,0.41,1.5441,6
goalie,73,34,68,31,1.43,1.8692,0.41,1.5441,6
graded,37,34,37,34,0.73,1.5798,0.41,1.5441,6
hailed,43,34,43,34,0.84,1.6435,0.41,1.5441,6
