"","cue","n_resp","resp","count"
"8950","scold",26,"fault",1
"10947","scold",26,"frown",1
"111336","scold",26,"gamma",1
"121093","scold",26,"gripe",1
"17812","scold",26,"sharp",1
"19716","scold",26,"smack",1
"20664","scold",26,"spank",1
"211041","scold",26,"taunt",1
"22574","scold",26,"teach",1
"23508","scold",26,"train",1
"25394","scold",26,"wrong",1
"26328","scold",26,"youth",1
"121095","troll",29,"gnome",5
"14897","troll",29,"green",5
"111338","troll",29,"giant",3
"13926","troll",29,"goats",3
"24455","troll",29,"short",3
"13097","troll",29,"angry",2
"31069","troll",29,"books",2
"6952","troll",29,"dwarf",2
"8952","troll",29,"fairy",2
"10949","troll",29,"forum",2
"16848","troll",29,"hairy",2
"25395","troll",29,"stone",2
"29203","troll",29,"water",2
"22064","troll",29,"Billy",1
"4958","troll",29,"bunny",1
"5953","troll",29,"droll",1
"7954","troll",29,"earth",1
"9949","troll",29,"flesh",1
"15877","troll",29,"gross",1
"17814","troll",29,"horns",1
"18770","troll",29,"laugh",1
"19717","troll",29,"magic",1
"20665","troll",29,"Menes",1
"211042","troll",29,"Moria",1
"22575","troll",29,"movie",1
"23509","troll",29,"prank",1
"26329","troll",29,"story",1
"27272","troll",29,"tramp",1
"28237","troll",29,"warts",1
"18771","terse",31,"short",49
"7955","terse",31,"brief",12
"31070","terse",31,"angry",9
"15878","terse",31,"quick",8
"25396","terse",31,"tense",8
"121096","terse",31,"harsh",5
"17815","terse",31,"sharp",3
"26330","terse",31,"tight",3
"9950","terse",31,"cross",2
"14898","terse",31,"purse",2
"29204","terse",31,"verse",2
"13098","terse",31,"acute",1
"22065","terse",31,"anger",1
"4959","terse",31,"angst",1
"5954","terse",31,"bitch",1
"6953","terse",31,"blunt",1
"8953","terse",31,"clear",1
"10950","terse",31,"curse",1
"111339","terse",31,"frown",1
"13927","terse",31,"nurse",1
"16849","terse",31,"quiet",1
"19718","terse",31,"snide",1
"20666","terse",31,"spare",1
"211043","terse",31,"stern",1
"22576","terse",31,"stiff",1
"23510","terse",31,"tears",1
"24456","terse",31,"teeth",1
"27273","terse",31,"tired",1
"28238","terse",31,"torso",1
"30133","terse",31,"woman",1
"31192","terse",31,"words",1
"22066","waltz",25,"dance",76
"13928","waltz",25,"music",12
"24457","waltz",25,"three",6
"4960","waltz",25,"dress",5
"23511","waltz",25,"tango",5
"5955","waltz",25,"fancy",3
"16850","waltz",25,"polka",3
"6954","waltz",25,"floor",2
"211044","waltz",25,"steps",2
"13099","waltz",25,"broom",1
"31071","waltz",25,"Debby",1
"7956","waltz",25,"girls",1
"8954","waltz",25,"glide",1
"9951","waltz",25,"gowns",1
"10951","waltz",25,"lindi",1
"111340","waltz",25,"march",1
"121097","waltz",25,"metal",1
"14899","waltz",25,"noble",1
"15879","waltz",25,"piano",1
"17816","waltz",25,"round",1
"18772","waltz",25,"salsa",1
"19719","waltz",25,"shoes",1
"20667","waltz",25,"shows",1
"22577","waltz",25,"swirl",1
"25397","waltz",25,"Watts",1
"121099","bumpy",29,"lumpy",19
"211045","bumpy",29,"rough",17
"17817","bumpy",29,"roads",3
"19720","bumpy",29,"rocky",3
"22068","bumpy",29,"bumps",2
"5957","bumpy",29,"hills",2
"9953","bumpy",29,"humpy",2
"111342","bumpy",29,"lumps",2
"13931","bumpy",29,"boobs",1
"31073","bumpy",29,"grass",1
"4962","bumpy",29,"green",1
"6956","bumpy",29,"holey",1
"7958","bumpy",29,"house",1
"8956","bumpy",29,"humps",1
"10953","bumpy",29,"Jerry",1
"13932","bumpy",29,"mount",1
"14901","bumpy",29,"plain",1
"15881","bumpy",29,"plane",1
"16852","bumpy",29,"rides",1
"18773","bumpy",29,"rocks",1
"20668","bumpy",29,"Roman",1
"22578","bumpy",29,"sheep",1
"23512","bumpy",29,"skull",1
"24458","bumpy",29,"slide",1
"25398","bumpy",29,"speed",1
"26331","bumpy",29,"spill",1
"27274","bumpy",29,"touch",1
"28239","bumpy",29,"wagon",1
"29205","bumpy",29,"Wavey",1
"28240","kinky",31,"weird",14
"5958","kinky",31,"dirty",9
"22069","kinky",31,"boots",7
"4963","kinky",31,"curly",5
"10954","kinky",31,"horny",2
"27275","kinky",31,"twist",2
"30134","kinky",31,"woman",2
"13933","kinky",31,"black",1
"31074","kinky",31,"crazy",1
"6957","kinky",31,"Flirt",1
"7959","kinky",31,"fruit",1
"8957","kinky",31,"funny",1
"9954","kinky",31,"games",1
"111343","kinky",31,"hunky",1
"121100","kinky",31,"kinks",1
"13934","kinky",31,"knots",1
"14902","kinky",31,"kooky",1
"15882","kinky",31,"loose",1
"16853","kinky",31,"nasty",1
"17818","kinky",31,"pervy",1
"18774","kinky",31,"piece",1
"19721","kinky",31,"rough",1
"20669","kinky",31,"rowdy",1
"211046","kinky",31,"Satan",1
"22579","kinky",31,"screw",1
"23513","kinky",31,"shoes",1
"24459","kinky",31,"silly",1
"25399","kinky",31,"spicy",1
"26332","kinky",31,"thong",1
"29206","kinky",31,"whips",1
"31193","kinky",31,"wrong",1
"4965","spree",25,"candy",11
"15884","spree",25,"money",10
"7961","spree",25,"crazy",3
"8959","spree",25,"crime",3
"22580","spree",25,"spend",3
"13937","spree",25,"manic",2
"13938","spree",25,"agree",1
"22071","spree",25,"allow",1
"31076","spree",25,"binge",1
"5960","spree",25,"chain",1
"6959","spree",25,"clear",1
"9956","spree",25,"eagle",1
"10956","spree",25,"heart",1
"111345","spree",25,"laugh",1
"121102","spree",25,"mania",1
"14904","spree",25,"melee",1
"16855","spree",25,"Paris",1
"17819","spree",25,"party",1
"18775","spree",25,"races",1
"19722","spree",25,"river",1
"20670","spree",25,"shiny",1
"211047","spree",25,"skate",1
"23514","spree",25,"spray",1
"24460","spree",25,"store",1
"25400","spree",25,"sweet",1
"8961","peach",26,"fruit",45
"22581","peach",26,"sweet",13
"10958","peach",26,"fuzzy",12
"14906","peach",26,"juicy",12
"13941","peach",26,"apple",5
"22073","peach",26,"color",4
"16857","peach",26,"Mario",4
"31078","peach",26,"cream",2
"9958","peach",26,"furry",2
"111347","peach",26,"hairy",2
"13942","peach",26,"juice",2
"19724","peach",26,"stone",2
"4967","peach",26,"daisy",1
"5962","peach",26,"downy",1
"6961","peach",26,"flesh",1
"7963","peach",26,"freon",1
"121104","peach",26,"James",1
"15886","peach",26,"Luigi",1
"17821","peach",26,"melba",1
"18777","peach",26,"round",1
"20671","peach",26,"story",1
"211048","peach",26,"straw",1
"23515","peach",26,"thing",1
"24461","peach",26,"thyme",1
"25401","peach",26,"video",1
"26333","peach",26,"yummy",1
"14910","silky",27,"shiny",9
"9962","silky",27,"satin",7
"31082","silky",27,"cloth",6
"6965","silky",27,"milky",4
"25402","silky",27,"white",4
"13949","silky",27,"China",2
"10962","silky",27,"scarf",2
"111351","silky",27,"shave",2
"23517","silky",27,"touch",2
"22077","silky",27,"clean",1
"4971","silky",27,"fluid",1
"5966","silky",27,"gauze",1
"7967","silky",27,"mouth",1
"8965","silky",27,"river",1
"121108","silky",27,"sheet",1
"13950","silky",27,"shine",1
"15890","silky",27,"shirt",1
"16860","silky",27,"silly",1
"17824","silky",27,"skill",1
"18780","silky",27,"skirt",1
"19726","silky",27,"sleek",1
"20673","silky",27,"slick",1
"211050","silky",27,"sweet",1
"22583","silky",27,"tense",1
"24462","silky",27,"water",1
"26334","silky",27,"woman",1
"27276","silky",27,"worms",1
"22585","bling",31,"shiny",24
"16863","bling",31,"money",11
"211052","bling",31,"shine",6
"9966","bling",31,"flash",3
"121112","bling",31,"grill",3
"31086","bling",31,"chain",2
"6969","bling",31,"cheap",2
"10966","bling",31,"gaudy",2
"13957","bling",31,"jewel",2
"19729","bling",31,"rings",2
"13958","bling",31,"awful",1
"22081","bling",31,"black",1
"4975","bling",31,"chars",1
"5970","bling",31,"chary",1
"7971","bling",31,"click",1
"8969","bling",31,"flare",1
"111355","bling",31,"glass",1
"14913","bling",31,"light",1
"15893","bling",31,"medal",1
"17827","bling",31,"Nelly",1
"18783","bling",31,"noisy",1
"20675","bling",31,"rocks",1
"23519","bling",31,"showy",1
"24463","bling",31,"silly",1
"25403","bling",31,"sluts",1
"26335","bling",31,"sound",1
"27277","bling",31,"spark",1
"28241","bling",31,"tacky",1
"29207","bling",31,"teeth",1
"30135","bling",31,"tough",1
"31194","bling",31,"trend",1
"9968","dizzy",32,"faint",12
"22587","dizzy",32,"spell",10
"8971","dizzy",32,"drunk",6
"14915","dizzy",32,"light",4
"211054","dizzy",32,"silly",3
"28242","dizzy",32,"vomit",3
"31195","dizzy",32,"woozy",3
"13961","dizzy",32,"blond",2
"111357","dizzy",32,"fizzy",2
"121114","dizzy",32,"giddy",2
"15895","dizzy",32,"Lizzy",2
"25404","dizzy",32,"tipsy",2
"26336","dizzy",32,"tired",2
"27278","dizzy",32,"twirl",2
"30136","dizzy",32,"whirl",2
"22083","dizzy",32,"blood",1
"31088","dizzy",32,"clean",1
"4977","dizzy",32,"Daffy",1
"5972","dizzy",32,"ditsy",1
"6971","dizzy",32,"ditzy",1
"7973","dizzy",32,"drown",1
"10968","dizzy",32,"faith",1
"13962","dizzy",32,"Harry",1
"16865","dizzy",32,"money",1
"17829","dizzy",32,"night",1
"18785","dizzy",32,"pants",1
"19731","dizzy",32,"queen",1
"20677","dizzy",32,"shock",1
"23521","dizzy",32,"stand",1
"24464","dizzy",32,"swoon",1
"29208","dizzy",32,"wacky",1
"32168","dizzy",32,"youth",1
"121115","gauge",26,"meter",8
"8972","gauge",26,"judge",7
"111358","gauge",26,"metal",6
"6972","gauge",26,"guess",5
"22084","gauge",26,"check",2
"14916","gauge",26,"range",2
"17830","gauge",26,"speed",2
"23522","gauge",26,"water",2
"13963","gauge",26,"arrow",1
"31089","gauge",26,"empty",1
"4978","gauge",26,"gauze",1
"5973","gauge",26,"gourd",1
"7974","gauge",26,"heavy",1
"9969","gauge",26,"level",1
"10969","gauge",26,"logic",1
"13964","gauge",26,"price",1
"15896","gauge",26,"ruler",1
"16866","gauge",26,"scale",1
"18786","gauge",26,"steal",1
"19732","gauge",26,"steam",1
"20678","gauge",26,"tests",1
"211055","gauge",26,"tires",1
"22588","gauge",26,"train",1
"24465","gauge",26,"weigh",1
"25405","gauge",26,"width",1
"26337","gauge",26,"wires",1
"4979","filth",25,"dirty",38
"10970","filth",25,"grime",11
"15897","filth",25,"nasty",5
"111359","filth",25,"gross",4
"18787","filth",25,"slime",4
"24466","filth",25,"trash",3
"13965","filth",25,"brown",2
"22085","filth",25,"clean",2
"14917","filth",25,"muddy",2
"19733","filth",25,"smell",2
"31090","filth",25,"decay",1
"5974","filth",25,"dregs",1
"6973","filth",25,"feces",1
"7975","filth",25,"flies",1
"8973","filth",25,"floor",1
"9970","filth",25,"germs",1
"121116","filth",25,"mange",1
"13966","filth",25,"messy",1
"16867","filth",25,"scarf",1
"17831","filth",25,"sewer",1
"20679","filth",25,"Smith",1
"211056","filth",25,"stain",1
"22589","filth",25,"swear",1
"23523","filth",25,"table",1
"25406","filth",25,"waste",1
"15898","plans",29,"ideas",6
"10971","plans",29,"goals",4
"14918","plans",29,"house",4
"17832","plans",29,"lists",3
"211057","plans",29,"party",3
"13967","plans",29,"ahead",2
"22086","plans",29,"birth",1
"31091","plans",29,"break",1
"4980","plans",29,"death",1
"5975","plans",29,"diary",1
"6974","plans",29,"draft",1
"7976","plans",29,"drive",1
"8974","plans",29,"drugs",1
"9971","plans",29,"event",1
"111360","plans",29,"going",1
"121117","plans",29,"heist",1
"13968","plans",29,"hopes",1
"16868","plans",29,"lines",1
"18788","plans",29,"movie",1
"19734","plans",29,"pains",1
"20680","plans",29,"paper",1
"22590","plans",29,"penis",1
"23524","plans",29,"plots",1
"24467","plans",29,"ready",1
"25407","plans",29,"sound",1
"26338","plans",29,"specs",1
"27279","plans",29,"think",1
"28243","plans",29,"to-do",1
"29209","plans",29,"wiped",1
"6975","mixer",29,"drink",24
"211058","mixer",29,"party",20
"31092","mixer",29,"dance",7
"4981","mixer",29,"dough",4
"10972","mixer",29,"fruit",4
"27280","mixer",29,"tonic",4
"25408","mixer",29,"spoon",3
"26339","mixer",29,"stand",3
"8975","mixer",29,"fixer",2
"18789","mixer",29,"music",2
"19735","mixer",29,"noise",2
"13969","mixer",29,"baker",1
"22087","mixer",29,"cakes",1
"5976","mixer",29,"dress",1
"7977","mixer",29,"event",1
"9972","mixer",29,"flour",1
"111361","mixer",29,"gooey",1
"121118","mixer",29,"green",1
"13970","mixer",29,"group",1
"14919","mixer",29,"jelly",1
"15899","mixer",29,"juice",1
"16869","mixer",29,"label",1
"17833","mixer",29,"metal",1
"20681","mixer",29,"paint",1
"22591","mixer",29,"robot",1
"23525","mixer",29,"sharp",1
"24468","mixer",29,"sixer",1
"28244","mixer",29,"truck",1
"29210","mixer",29,"vodka",1
"18790","stark",35,"naked",32
"35115","stark",35,"white",13
"6976","stark",35,"bleak",12
"121119","stark",35,"empty",8
"31093","stark",35,"black",6
"5977","stark",35,"blank",5
"16870","stark",35,"harsh",3
"29211","stark",35,"stork",3
"32169","stark",35,"truth",3
"13971","stark",35,"alone",2
"7978","stark",35,"clean",2
"10973","stark",35,"crazy",2
"19736","stark",35,"night",2
"20682","stark",35,"plain",2
"22592","stark",35,"shark",2
"26340","stark",35,"stare",2
"22088","stark",35,"basic",1
"4982","stark",35,"bland",1
"8976","stark",35,"color",1
"9973","stark",35,"comic",1
"111362","stark",35,"Darya",1
"13972","stark",35,"facts",1
"14920","stark",35,"flame",1
"15900","stark",35,"grand",1
"17834","stark",35,"heavy",1
"211059","stark",35,"point",1
"23526","stark",35,"sharp",1
"24469","stark",35,"sheer",1
"25409","stark",35,"stalk",1
"27281","stark",35,"start",1
"28245","stark",35,"stern",1
"30137","stark",35,"stove",1
"31196","stark",35,"trees",1
"33148","stark",35,"utter",1
"34128","stark",35,"valid",1
"30138","apron",31,"white",6
"121120","apron",31,"flour",5
"26341","apron",31,"skirt",4
"31197","apron",31,"woman",4
"8977","apron",31,"cover",3
"6977","apron",31,"clean",2
"9974","apron",31,"dirty",2
"10974","apron",31,"dress",2
"14921","apron",31,"grill",2
"17835","apron",31,"messy",2
"13973","apron",31,"1950s",1
"22089","apron",31,"angel",1
"31094","apron",31,"baker",1
"4983","apron",31,"black",1
"5978","apron",31,"child",1
"7979","apron",31,"cloth",1
"111363","apron",31,"field",1
"13974","apron",31,"front",1
"15901","apron",31,"layer",1
"16871","apron",31,"manna",1
"18791","apron",31,"metal",1
"19737","apron",31,"momma",1
"20683","apron",31,"music",1
"211060","apron",31,"paint",1
"22593","apron",31,"pants",1
"23527","apron",31,"Penny",1
"24470","apron",31,"purse",1
"25410","apron",31,"shirt",1
"27282","apron",31,"spoon",1
"28246","apron",31,"towel",1
"29212","apron",31,"waist",1
"111365","valve",28,"heart",34
"27283","valve",28,"water",16
"23528","valve",28,"steam",9
"15903","valve",28,"metal",6
"8979","valve",28,"games",3
"22595","valve",28,"spout",2
"13977","valve",28,"biped",1
"22091","valve",28,"brass",1
"31096","valve",28,"check",1
"4985","valve",28,"clams",1
"5980","valve",28,"close",1
"6979","valve",28,"cycle",1
"7981","valve",28,"enter",1
"9976","valve",28,"glass",1
"10976","valve",28,"hands",1
"121122","valve",28,"joint",1
"13978","valve",28,"leaky",1
"14923","valve",28,"light",1
"16873","valve",28,"pipes",1
"17837","valve",28,"press",1
"18793","valve",28,"pumps",1
"19739","valve",28,"salve",1
"20685","valve",28,"shunt",1
"211062","valve",28,"space",1
"24471","valve",28,"twist",1
"25411","valve",28,"veins",1
"26342","valve",28,"Volvo",1
"28247","valve",28,"wheel",1
"27284","barge",28,"water",13
"19741","barge",28,"river",10
"4987","barge",28,"canal",7
"10978","barge",28,"enter",5
"5982","barge",28,"cargo",4
"111367","barge",28,"float",4
"13981","barge",28,"knock",3
"14925","barge",28,"large",3
"22093","barge",28,"break",2
"20687","barge",28,"ships",2
"211064","barge",28,"shove",2
"23530","barge",28,"trash",2
"13982","barge",28,"black",1
"31098","barge",28,"burst",1
"6981","barge",28,"carry",1
"7983","barge",28,"cross",1
"8981","barge",28,"dance",1
"9978","barge",28,"docks",1
"121124","barge",28,"hurry",1
"15905","barge",28,"liner",1
"16875","barge",28,"Negro",1
"17839","barge",28,"ocean",1
"18795","barge",28,"pushy",1
"22597","barge",28,"teeth",1
"24472","barge",28,"truck",1
"25412","barge",28,"Volga",1
"26343","barge",28,"vomit",1
"28248","barge",28,"waves",1
"15910","banjo",26,"music",39
"25413","banjo",26,"twang",11
"23533","banjo",26,"strum",5
"17844","banjo",26,"pluck",4
"211068","banjo",26,"south",4
"111372","banjo",26,"happy",2
"13992","banjo",26,"kazoo",2
"18800","banjo",26,"porch",2
"13993","banjo",26,"abbey",1
"22099","banjo",26,"again",1
"31202","banjo",26,"annoy",1
"4993","banjo",26,"argue",1
"5988","banjo",26,"awful",1
"6987","banjo",26,"bears",1
"7989","banjo",26,"blues",1
"8987","banjo",26,"cello",1
"9984","banjo",26,"daddy",1
"10984","banjo",26,"grass",1
"121129","banjo",26,"Hicks",1
"14930","banjo",26,"knees",1
"16880","banjo",26,"noise",1
"19746","banjo",26,"round",1
"20691","banjo",26,"skill",1
"22600","banjo",26,"steel",1
"24475","banjo",26,"tinny",1
"26344","banjo",26,"wagon",1
"10985","shack",25,"house",23
"15911","shack",25,"radio",10
"111373","shack",25,"hovel",6
"31203","shack",25,"beach",5
"24476","shack",25,"woods",5
"4994","shack",25,"cabin",4
"5989","shack",25,"caddy",2
"19747","shack",25,"small",2
"211069","shack",25,"sugar",2
"13994","shack",25,"actor",1
"22601","shack",25,"barge",1
"6988","shack",25,"candy",1
"7990","shack",25,"creak",1
"8988","shack",25,"crude",1
"9985","shack",25,"empty",1
"121130","shack",25,"messy",1
"13995","shack",25,"musty",1
"14931","shack",25,"plank",1
"16881","shack",25,"rural",1
"17845","shack",25,"scary",1
"18801","shack",25,"shake",1
"20692","shack",25,"straw",1
"22602","shack",25,"tools",1
"23534","shack",25,"tramp",1
"25414","shack",25,"wreck",1
"14007","align",34,"agree",8
"14940","align",34,"order",4
"211073","align",34,"right",4
"30139","align",34,"stars",4
"22614","align",34,"alien",3
"131007","align",34,"match",3
"16888","align",34,"paper",3
"18807","align",34,"place",3
"23537","align",34,"ruler",3
"32170","align",34,"tires",3
"5998","align",34,"close",2
"34129","align",34,"words",2
"31213","align",34,"angle",1
"41004","align",34,"bones",1
"6998","align",34,"exact",1
"71000","align",34,"filed",1
"8998","align",34,"flush",1
"9995","align",34,"frame",1
"10995","align",34,"graph",1
"111383","align",34,"green",1
"121140","align",34,"hands",1
"15919","align",34,"pages",1
"17852","align",34,"peace",1
"19752","align",34,"point",1
"20697","align",34,"queue",1
"22615","align",34,"round",1
"24478","align",34,"scale",1
"25416","align",34,"shape",1
"26345","align",34,"shift",1
"27285","align",34,"sight",1
"28249","align",34,"small",1
"29213","align",34,"solar",1
"31214","align",34,"teeth",1
"33149","align",34,"track",1
"111386","crawl",25,"knees",15
"51001","crawl",25,"creep",11
"81001","crawl",25,"floor",10
"211076","crawl",25,"space",10
"9998","crawl",25,"hands",7
"14010","crawl",25,"belly",2
"18810","crawl",25,"snail",2
"25417","crawl",25,"under",2
"22620","crawl",25,"brawl",1
"31217","crawl",25,"caves",1
"41007","crawl",25,"child",1
"61000","crawl",25,"dirty",1
"71003","crawl",25,"early",1
"10998","crawl",25,"kneel",1
"121143","crawl",25,"nappy",1
"131010","crawl",25,"organ",1
"14943","crawl",25,"shawl",1
"15922","crawl",25,"sleep",1
"16891","crawl",25,"slime",1
"17855","crawl",25,"small",1
"19755","crawl",25,"snake",1
"20700","crawl",25,"sneak",1
"22621","crawl",25,"tiger",1
"23540","crawl",25,"tight",1
"24480","crawl",25,"trawl",1
"17856","squat",25,"short",12
"111387","squat",25,"kneel",7
"10999","squat",25,"house",4
"121144","squat",25,"knees",3
"18811","squat",25,"small",3
"81002","squat",25,"heavy",2
"131011","squat",25,"lunge",2
"16892","squat",25,"round",2
"14011","squat",25,"Asian",1
"22622","squat",25,"bench",1
"31218","squat",25,"China",1
"41008","squat",25,"dirty",1
"51002","squat",25,"floor",1
"61001","squat",25,"girls",1
