"","cue","n_resp","resp","count"
"24424","pouch",25,"water",1
"25369","pouch",25,"woman",1
"9899","steak",26,"grill",8
"19679","steak",26,"sauce",7
"13877","steak",26,"juicy",6
"14851","steak",26,"knife",6
"22014","steak",26,"blood",4
"121046","steak",26,"house",4
"211010","steak",26,"stake",3
"23479","steak",26,"tasty",3
"25370","steak",26,"thick",3
"4908","steak",26,"chips",2
"26306","steak",26,"yummy",2
"13047","steak",26,"bacon",1
"31019","steak",26,"brown",1
"5903","steak",26,"fiber",1
"6902","steak",26,"filer",1
"7904","steak",26,"fries",1
"8902","steak",26,"gravy",1
"10899","steak",26,"heart",1
"111288","steak",26,"heavy",1
"15832","steak",26,"money",1
"16807","steak",26,"party",1
"17773","steak",26,"ranch",1
"18729","steak",26,"salad",1
"20629","steak",26,"spice",1
"22544","steak",26,"taste",1
"24425","steak",26,"Texas",1
"17774","vigor",28,"power",7
"28222","vigor",28,"youth",6
"8903","vigor",28,"force",3
"121047","vigor",28,"gusto",3
"13048","vigor",28,"alive",2
"14852","vigor",28,"hardy",2
"16808","vigor",28,"manly",2
"18730","vigor",28,"rigor",2
"20630","vigor",28,"speed",2
"22015","vigor",28,"awake",1
"31020","vigor",28,"brute",1
"4909","vigor",28,"cider",1
"5904","vigor",28,"crumb",1
"6903","vigor",28,"drive",1
"7905","vigor",28,"fight",1
"9900","vigor",28,"Giles",1
"10900","vigor",28,"grace",1
"111289","vigor",28,"great",1
"13878","vigor",28,"happy",1
"15833","vigor",28,"large",1
"19680","vigor",28,"rough",1
"211011","vigor",28,"sport",1
"22545","vigor",28,"style",1
"23480","vigor",28,"tiger",1
"24426","vigor",28,"troll",1
"25371","vigor",28,"verve",1
"26307","vigor",28,"vital",1
"27256","vigor",28,"young",1
"22017","burst",32,"break",8
"31184","burst",32,"water",8
"5906","burst",32,"cloud",3
"16809","burst",32,"light",2
"25372","burst",32,"split",2
"13050","burst",32,"barge",1
"31022","burst",32,"broke",1
"4911","burst",32,"candy",1
"6905","burst",32,"color",1
"7907","burst",32,"crack",1
"8905","burst",32,"expel",1
"9902","burst",32,"first",1
"10902","burst",32,"flame",1
"111291","burst",32,"flirt",1
"121049","burst",32,"flood",1
"13880","burst",32,"heavy",1
"14853","burst",32,"hopes",1
"15834","burst",32,"lemon",1
"17775","burst",32,"messy",1
"18731","burst",32,"parts",1
"19681","burst",32,"pipes",1
"20631","burst",32,"power",1
"211012","burst",32,"quick",1
"22546","burst",32,"spasm",1
"23481","burst",32,"speed",1
"24427","burst",32,"splat",1
"26308","burst",32,"spray",1
"27257","burst",32,"start",1
"28223","burst",32,"tears",1
"29194","burst",32,"truck",1
"30125","burst",32,"wands",1
"32162","burst",32,"worst",1
"13882","macho",24,"manly",16
"24428","macho",24,"tough",14
"15836","macho",24,"nacho",11
"111293","macho",24,"Latin",3
"22019","macho",24,"beard",2
"6907","macho",24,"butch",2
"13052","macho",24,"anger",1
"31024","macho",24,"boots",1
"4913","macho",24,"bully",1
"5908","macho",24,"burly",1
"7909","macho",24,"fight",1
"8907","macho",24,"goofy",1
"9904","macho",24,"hench",1
"10904","macho",24,"idiot",1
"121051","macho",24,"mafia",1
"14855","macho",24,"mouth",1
"16811","macho",24,"poser",1
"17777","macho",24,"prick",1
"18733","macho",24,"pride",1
"19682","macho",24,"Randy",1
"20632","macho",24,"short",1
"211013","macho",24,"showy",1
"22547","macho",24,"Spain",1
"23482","macho",24,"testy",1
"18734","strip",37,"naked",19
"31185","strip",37,"tease",19
"28224","strip",37,"steak",7
"211014","strip",37,"paper",6
"20633","strip",37,"paint",5
"23483","strip",37,"poker",5
"35113","strip",37,"Vegas",5
"6909","strip",37,"comic",4
"22548","strip",37,"piece",4
"22021","strip",37,"bacon",3
"4915","strip",37,"cloth",3
"36105","strip",37,"woman",3
"8909","strip",37,"dance",2
"10906","strip",37,"floor",2
"13054","strip",37,"alone",1
"31026","strip",37,"beach",1
"5910","strip",37,"color",1
"7911","strip",37,"cream",1
"9906","strip",37,"devil",1
"111295","strip",37,"grass",1
"121053","strip",37,"joint",1
"13884","strip",37,"lathe",1
"14857","strip",37,"light",1
"15838","strip",37,"loose",1
"16812","strip",37,"metal",1
"17778","strip",37,"money",1
"19683","strip",37,"nasty",1
"24429","strip",37,"power",1
"25373","strip",37,"saucy",1
"26309","strip",37,"small",1
"27258","strip",37,"start",1
"29195","strip",37,"store",1
"30126","strip",37,"strap",1
"32163","strip",37,"thong",1
"33143","strip",37,"tripe",1
"34123","strip",37,"truth",1
"37102","strip",37,"wound",1
"31186","onion",35,"tears",16
"33144","onion",35,"white",8
"13885","onion",35,"layer",5
"24430","onion",35,"smell",4
"6910","onion",35,"diced",3
"9907","onion",35,"green",3
"18735","onion",35,"rings",3
"20634","onion",35,"salad",3
"28225","onion",35,"sweet",3
"7912","onion",35,"fried",2
"8910","onion",35,"funny",2
"15839","onion",35,"ogres",2
"29196","onion",35,"taste",2
"30127","onion",35,"tasty",2
"35114","onion",35,"yummy",2
"13055","onion",35,"bread",1
"22022","onion",35,"brown",1
"31027","onion",35,"chive",1
"4916","onion",35,"crisp",1
"5911","onion",35,"curry",1
"10907","onion",35,"gross",1
"111296","onion",35,"juice",1
"121054","onion",35,"laugh",1
"14858","onion",35,"media",1
"16813","onion",35,"paper",1
"17779","onion",35,"plant",1
"19684","onion",35,"round",1
"211015","onion",35,"sauce",1
"22549","onion",35,"scent",1
"23484","onion",35,"sharp",1
"25374","onion",35,"spice",1
"26310","onion",35,"steak",1
"27259","onion",35,"sting",1
"32164","onion",35,"weepy",1
"34124","onion",35,"years",1
"18736","crest",25,"ridge",3
"4917","crest",25,"climb",2
"16814","crest",25,"ocean",2
"24431","crest",25,"water",2
"13056","crest",25,"armor",1
"22023","crest",25,"badge",1
"31028","crest",25,"birds",1
"5912","crest",25,"crisp",1
"6911","crest",25,"cross",1
"7913","crest",25,"crown",1
"8911","crest",25,"crust",1
"9908","crest",25,"demon",1
"10908","crest",25,"dress",1
"111297","crest",25,"grebe",1
"121055","crest",25,"iliac",1
"13886","crest",25,"Irish",1
"14859","crest",25,"medal",1
"15840","crest",25,"metal",1
"17780","crest",25,"penis",1
"19685","crest",25,"robin",1
"20635","crest",25,"spiky",1
"211016","crest",25,"teeth",1
"22550","crest",25,"tooth",1
"23485","crest",25,"union",1
"25375","crest",25,"white",1
"10909","smear",34,"dirty",9
"22551","smear",34,"paint",9
"31029","smear",34,"blood",5
"20636","smear",34,"messy",5
"22024","smear",34,"bagel",4
"29197","smear",34,"stain",4
"15841","smear",34,"gross",3
"19686","smear",34,"libel",3
"4918","smear",34,"bread",2
"5913","smear",34,"brush",2
"7914","smear",34,"clean",2
"111298","smear",34,"feces",2
"17781","smear",34,"jelly",2
"33145","smear",34,"swipe",2
"13057","smear",34,"apply",1
"6912","smear",34,"cells",1
"8912","smear",34,"cream",1
"9909","smear",34,"decry",1
"121056","smear",34,"fruit",1
"13887","smear",34,"fuzzy",1
"14860","smear",34,"gooey",1
"16815","smear",34,"happy",1
"18737","smear",34,"knife",1
"211017","smear",34,"nasty",1
"23486","smear",34,"press",1
"24432","smear",34,"slide",1
"25376","smear",34,"smell",1
"26311","smear",34,"smile",1
"27260","smear",34,"snort",1
"28226","smear",34,"spoil",1
"30128","smear",34,"stink",1
"31187","smear",34,"stool",1
"32165","smear",34,"sully",1
"34125","smear",34,"toast",1
"13059","tweak",28,"alter",12
"26312","tweak",28,"twist",9
"15843","tweak",28,"pinch",7
"14862","tweak",28,"nudge",4
"9911","tweak",28,"drugs",3
"25377","tweak",28,"twerk",3
"22026","tweak",28,"amend",2
"18738","tweak",28,"shift",2
"211018","tweak",28,"sound",2
"31031","tweak",28,"angle",1
"4920","tweak",28,"ankle",1
"5915","tweak",28,"birds",1
"6914","tweak",28,"break",1
"7916","tweak",28,"chirp",1
"8914","tweak",28,"creak",1
"10911","tweak",28,"flick",1
"111300","tweak",28,"freak",1
"121058","tweak",28,"knock",1
"13889","tweak",28,"minor",1
"16817","tweak",28,"preen",1
"17782","tweak",28,"sheik",1
"19687","tweak",28,"small",1
"20637","tweak",28,"sneak",1
"22552","tweak",28,"spike",1
"23487","tweak",28,"trick",1
"24433","tweak",28,"tweet",1
"27261","tweak",28,"women",1
"28227","tweak",28,"words",1
"4921","aloof",22,"alone",10
"22027","aloof",22,"above",4
"19688","aloof",22,"quiet",4
"6915","aloof",22,"apart",3
"18739","aloof",22,"proud",2
"13060","aloof",22,"a lot",1
"31032","aloof",22,"aloft",1
"5916","aloof",22,"along",1
"7917","aloof",22,"aside",1
"8915","aloof",22,"bitch",1
"9912","aloof",22,"chill",1
"10912","aloof",22,"drama",1
"111301","aloof",22,"float",1
"121059","aloof",22,"funny",1
"13890","aloof",22,"loner",1
"14863","aloof",22,"loose",1
"15844","aloof",22,"nasty",1
"16818","aloof",22,"ninja",1
"17783","aloof",22,"pride",1
"20638","aloof",22,"screw",1
"211019","aloof",22,"timid",1
"22553","aloof",22,"vague",1
"13891","orate",20,"speak",45
"5917","orate",20,"Greek",4
"14864","orate",20,"story",3
"8916","orate",20,"mouth",2
"13061","orate",20,"black",1
"22028","orate",20,"class",1
"31033","orate",20,"decor",1
"4922","orate",20,"grand",1
"6916","orate",20,"irate",1
"7918","orate",20,"Latin",1
"9913","orate",20,"Plato",1
"10913","orate",20,"power",1
"111302","orate",20,"Roman",1
"121060","orate",20,"sound",1
"15845","orate",20,"stump",1
"16819","orate",20,"teach",1
"17784","orate",20,"utter",1
"18740","orate",20,"white",1
"19689","orate",20,"words",1
"20639","orate",20,"wordy",1
"211020","balls",31,"round",9
"20640","balls",31,"penis",6
"121061","balls",31,"games",5
"5918","balls",31,"brass",3
"9914","balls",31,"dance",3
"25378","balls",31,"sport",3
"26313","balls",31,"steel",3
"22029","balls",31,"beach",2
"19690","balls",31,"nerve",2
"13062","balls",31,"apple",1
"31034","balls",31,"black",1
"4923","balls",31,"Bobby",1
"6917","balls",31,"brave",1
"7919","balls",31,"color",1
"8917","balls",31,"court",1
"10914","balls",31,"dodge",1
"111303","balls",31,"fruit",1
"13892","balls",31,"graze",1
"14865","balls",31,"gutsy",1
"15846","balls",31,"hairy",1
"16820","balls",31,"horse",1
"17785","balls",31,"Latin",1
"18741","balls",31,"laugh",1
"22554","balls",31,"rugby",1
"23488","balls",31,"sixer",1
"24434","balls",31,"slang",1
"27262","balls",31,"stump",1
"28228","balls",31,"swear",1
"29198","balls",31,"throw",1
"30129","balls",31,"wands",1
"31188","balls",31,"young",1
"13063","groan",31,"agony",6
"14866","groan",31,"grunt",5
"10915","groan",31,"groin",4
"20641","groan",31,"noise",4
"25379","groan",31,"sound",4
"26314","groan",31,"tired",4
"30130","groan",31,"whine",4
"28229","groan",31,"upset",3
"13893","groan",31,"growl",2
"22030","groan",31,"angry",1
"31035","groan",31,"angst",1
"4924","groan",31,"belch",1
"5919","groan",31,"burgh",1
"6918","groan",31,"creek",1
"7920","groan",31,"death",1
"8918","groan",31,"green",1
"9915","groan",31,"grind",1
"111304","groan",31,"grope",1
"121062","groan",31,"grout",1
"15847","groan",31,"heave",1
"16821","groan",31,"Hinge",1
"17786","groan",31,"human",1
"18742","groan",31,"humor",1
"19691","groan",31,"mouth",1
"211021","groan",31,"right",1
"22555","groan",31,"shout",1
"23489","groan",31,"shrug",1
"24435","groan",31,"silly",1
"27263","groan",31,"Titus",1
"29199","groan",31,"voice",1
"31189","groan",31,"wince",1
"8919","harsh",29,"cruel",13
"19692","harsh",29,"rough",13
"28230","harsh",29,"words",8
"26315","harsh",29,"tough",7
"23490","harsh",29,"stern",3
"13894","harsh",29,"marsh",2
"15848","harsh",29,"nasty",2
"22556","harsh",29,"steel",2
"29200","harsh",29,"wrong",2
"13064","harsh",29,"abuse",1
"22031","harsh",29,"aloof",1
"31036","harsh",29,"angry",1
"4925","harsh",29,"bitch",1
"5920","harsh",29,"bleak",1
"6919","harsh",29,"bumpy",1
"7921","harsh",29,"cough",1
"9916","harsh",29,"gruff",1
"10916","harsh",29,"heart",1
"111305","harsh",29,"hedge",1
"121063","harsh",29,"light",1
"14867","harsh",29,"mouth",1
"16822","harsh",29,"noisy",1
"17787","harsh",29,"raspy",1
"18743","harsh",29,"rigid",1
"20642","harsh",29,"sharp",1
"211022","harsh",29,"slave",1
"24436","harsh",29,"storm",1
"25380","harsh",29,"terms",1
"27264","harsh",29,"usual",1
"7923","brown",28,"color",20
"31038","brown",28,"black",12
"9918","brown",28,"earth",9
"28231","brown",28,"white",3
"6921","brown",28,"chair",2
"8921","brown",28,"dirty",2
"13896","brown",28,"green",2
"22557","brown",28,"shoes",2
"23491","brown",28,"sugar",2
"26316","brown",28,"trees",2
"13066","brown",28,"beige",1
"22033","brown",28,"Betty",1
"4927","brown",28,"bread",1
"5922","brown",28,"bunny",1
"10918","brown",28,"faces",1
"111307","brown",28,"fudge",1
"121065","brown",28,"grass",1
"14869","brown",28,"mouse",1
"15849","brown",28,"pants",1
"16823","brown",28,"paper",1
"17788","brown",28,"plaid",1
"18744","brown",28,"pride",1
"19693","brown",28,"roast",1
"20643","brown",28,"sepia",1
"211023","brown",28,"shade",1
"24437","brown",28,"table",1
"25381","brown",28,"toast",1
"27265","brown",28,"waste",1
"13898","trace",26,"paper",8
"23492","trace",26,"track",5
"18745","trace",26,"small",4
"7926","trace",26,"faint",3
"5925","trace",26,"crime",2
"8924","trace",26,"grace",2
"13069","trace",26,"brace",1
"22036","trace",26,"chalk",1
"31041","trace",26,"clues",1
"4930","trace",26,"color",1
"6924","trace",26,"empty",1
"9921","trace",26,"green",1
"10921","trace",26,"magic",1
"111310","trace",26,"music",1
"121067","trace",26,"order",1
"14871","trace",26,"piece",1
"15851","trace",26,"point",1
"16824","trace",26,"scant",1
"17789","trace",26,"scent",1
"19694","trace",26,"smell",1
"20644","trace",26,"space",1
"211024","trace",26,"stain",1
"22558","trace",26,"swirl",1
"24438","trace",26,"trail",1
"25382","trace",26,"truce",1
"26317","trace",26,"vouch",1
"18746","sloth",21,"tired",8
"31042","sloth",21,"claws",7
"8925","sloth",21,"furry",6
"14872","sloth",21,"sleep",6
"111311","sloth",21,"hairy",5
"19695","sloth",21,"trees",5
"22037","sloth",21,"brown",3
"13070","sloth",21,"bored",1
"4931","sloth",21,"climb",1
"5926","sloth",21,"dirty",1
"6925","sloth",21,"fruit",1
"7927","sloth",21,"funny",1
"9922","sloth",21,"fuzzy",1
"10922","sloth",21,"greed",1
"121068","sloth",21,"loath",1
"13899","sloth",21,"ninja",1
"15852","sloth",21,"still",1
"16825","sloth",21,"sweet",1
"17790","sloth",21,"three",1
"20645","sloth",21,"waste",1
"211025","sloth",21,"white",1
"24439","pinch",33,"steal",5
"31190","pinch",33,"tight",5
"31043","pinch",33,"cheek",4
"22038","pinch",33,"bully",2
"5927","pinch",33,"dream",2
"16826","pinch",33,"prick",2
"17791","pinch",33,"punch",2
"18747","pinch",33,"sharp",2
"25383","pinch",33,"sugar",2
"33146","pinch",33,"tweak",2
"34126","pinch",33,"twist",2
"13071","pinch",33,"awake",1
"4932","pinch",33,"clown",1
"6926","pinch",33,"flesh",1
"7928","pinch",33,"green",1
"8926","pinch",33,"hurry",1
"9923","pinch",33,"Irish",1
"10923","pinch",33,"nails",1
"111312","pinch",33,"nerve",1
"121069","pinch",33,"nudge",1
"13900","pinch",33,"penny",1
"15853","pinch",33,"Pinch",1
"19696","pinch",33,"shove",1
"20646","pinch",33,"skirt",1
"211026","pinch",33,"small",1
"22559","pinch",33,"snuff",1
"23493","pinch",33,"spice",1
"26318","pinch",33,"swipe",1
"27266","pinch",33,"taste",1
"28232","pinch",33,"tease",1
"29201","pinch",33,"teens",1
"30131","pinch",33,"thump",1
"32166","pinch",33,"touch",1
"34127","realm",34,"world",15
"20647","realm",34,"place",4
"28233","realm",34,"space",4
"31044","realm",34,"dream",3
"7929","realm",34,"field",3
"25384","realm",34,"ruler",3
"22039","realm",34,"crown",2
"9924","realm",34,"glory",2
"211027","realm",34,"power",2
"22560","realm",34,"queen",2
"13072","realm",34,"books",1
"4933","realm",34,"duchy",1
"5928","realm",34,"fairy",1
"6927","realm",34,"fence",1
"8927","realm",34,"games",1
"10924","realm",34,"group",1
"111313","realm",34,"hills",1
"121070","realm",34,"kings",1
"13901","realm",34,"lands",1
"14873","realm",34,"layer",1
"15854","realm",34,"magic",1
"16827","realm",34,"novel",1
"17792","realm",34,"ocean",1
"18748","realm",34,"outer",1
"19697","realm",34,"phase",1
"23494","realm",34,"range",1
"24440","realm",34,"reach",1
"26319","realm",34,"scope",1
"27267","realm",34,"sight",1
"29202","realm",34,"Spain",1
"30132","realm",34,"sword",1
"31191","realm",34,"taxes",1
"32167","realm",34,"under",1
"33147","realm",34,"unity",1
"13902","banks",26,"money",73
"19698","banks",26,"river",38
"211028","banks",26,"shore",4
"9925","banks",26,"grass",3
"111314","banks",26,"loans",3
"16828","banks",26,"piggy",3
"22561","banks",26,"suits",3
"25385","banks",26,"vault",3
"26320","banks",26,"water",3
"6928","banks",26,"coins",2
"8928","banks",26,"Ernie",2
"23495","banks",26,"tanks",2
"13073","banks",26,"bills",1
"22040","banks",26,"bonds",1
"31045","banks",26,"brick",1
"4934","banks",26,"check",1
"5929","banks",26,"chimp",1
"7930","banks",26,"edges",1
"10925","banks",26,"greed",1
"121071","banks",26,"local",1
"14874","banks",26,"muddy",1
"15855","banks",26,"outer",1
"17793","banks",26,"power",1
"18749","banks",26,"relax",1
"20648","banks",26,"saves",1
"24441","banks",26,"taxes",1
"24442","gaudy",26,"tacky",18
"5930","gaudy",26,"cheap",6
"4935","gaudy",26,"brash",5
"31046","gaudy",26,"bling",3
"8929","gaudy",26,"fancy",3
"22562","gaudy",26,"showy",3
"6929","gaudy",26,"dress",2
"211029","gaudy",26,"shiny",2
"13074","gaudy",26,"awful",1
"22041","gaudy",26,"beige",1
"7931","gaudy",26,"drink",1
"9926","gaudy",26,"flare",1
"10926","gaudy",26,"fruit",1
"111315","gaudy",26,"gaunt",1
"121072","gaudy",26,"gauze",1
"13903","gaudy",26,"godly",1
"14875","gaudy",26,"green",1
"15856","gaudy",26,"gross",1
"16829","gaudy",26,"large",1
"17794","gaudy",26,"night",1
"18750","gaudy",26,"rough",1
"19699","gaudy",26,"saggy",1
"20649","gaudy",26,"shawl",1
"23496","gaudy",26,"stark",1
"25386","gaudy",26,"Texas",1
"26321","gaudy",26,"women",1
"22042","gravy",24,"brown",20
"17795","gravy",24,"sauce",16
"23497","gravy",24,"train",10
"14876","gravy",24,"roast",7
"13075","gravy",24,"bonus",5
"22563","gravy",24,"thick",5
"31047","gravy",24,"extra",4
"4936","gravy",24,"flour",2
"5931","gravy",24,"fries",2
"7932","gravy",24,"gross",2
"16830","gravy",24,"salty",2
"6930","gravy",24,"goose",1
"8930","gravy",24,"guilt",1
"9927","gravy",24,"heavy",1
"10927","gravy",24,"juicy",1
"111316","gravy",24,"lumpy",1
"121073","gravy",24,"moist",1
"13904","gravy",24,"money",1
"15857","gravy",24,"runny",1
"18751","gravy",24,"soupy",1
"19700","gravy",24,"steak",1
"20650","gravy",24,"taste",1
"211030","gravy",24,"tasty",1
"24443","gravy",24,"yummy",1
"13905","lever",25,"level",2
"16831","lever",25,"metal",2
"211031","lever",25,"press",2
"13076","lever",25,"anvil",1
"22043","lever",25,"brake",1
"31048","lever",25,"canal",1
"4937","lever",25,"earth",1
"5932","lever",25,"fever",1
"6931","lever",25,"force",1
"7933","lever",25,"front",1
"8931","lever",25,"games",1
"9928","lever",25,"hinge",1
"10928","lever",25,"house",1
"111317","lever",25,"latch",1
"121074","lever",25,"levee",1
"14877","lever",25,"liver",1
"15858","lever",25,"lover",1
"17796","lever",25,"pivot",1
"18752","lever",25,"plane",1
"19701","lever",25,"plank",1
"20651","lever",25,"power",1
"22564","lever",25,"water",1
"23498","lever",25,"world",1
"24444","lever",25,"wrong",1
"25387","lever",25,"Zelda",1
"111318","pluck",26,"nerve",5
"7934","pluck",26,"fruit",2
"211032","pluck",26,"steal",2
"13077","pluck",26,"bleed",1
"22044","pluck",26,"brave",1
"31049","pluck",26,"brows",1
"4938","pluck",26,"clean",1
"5933","pluck",26,"cluck",1
"6932","pluck",26,"flick",1
"8932","pluck",26,"goose",1
"9929","pluck",26,"gross",1
"10929","pluck",26,"heart",1
"121075","pluck",26,"offal",1
"13906","pluck",26,"pinch",1
"14878","pluck",26,"plume",1
"15859","pluck",26,"prick",1
"16832","pluck",26,"quill",1
"17797","pluck",26,"roses",1
"18753","pluck",26,"sassy",1
"19702","pluck",26,"sound",1
"20652","pluck",26,"spunk",1
"22565","pluck",26,"strum",1
"23499","pluck",26,"stuck",1
"24445","pluck",26,"twang",1
"25388","pluck",26,"water",1
